age,HH,HU,HD,UH,UU,UD,lh,lu,lx,prevalence_point,Lh,Lu,Lx,prevalence_interval,prevalence
65.91666666666667,0.9990322980031089,8.828587130253647e-4,8.484328386587662e-5,0.006054649974091558,0.991128640452235,0.0028167095736733455,0.9307778054676056,0.052054363040411104,0.9828321685080167,0.05296363378035536,0.07754041943091801,0.0043528616002378555,0.08189328103115587,0.053152853877985816,0.053152853877985816
66,0.9990271536679931,8.872901205324829e-4,8.555621147440783e-5,0.0060194751060121355,0.9911473107018083,0.0028332141921796985,0.9301922608744266,0.052414315365297434,0.982606576239724,0.0533421174178159,0.07749146226193085,0.0043829155618815875,0.08187437782381243,0.05353219991867658,0.05353219991867658
66.08333333333333,0.9990219812400352,8.917436236796567e-4,8.627513628537026e-5,0.005984503600005777,0.9911656813075537,0.00284981509244045,0.9296028334119139,0.052775658119860666,0.9823784915317745,0.053722326552131834,0.07744218058039355,0.004413085277330688,0.08185526585772424,0.053913272788109194,0.053913272788109194
66.16666666666666,0.999016780559082,8.962193321034737e-4,8.700010881455574e-5,0.005949734287499557,0.9911837528780013,0.002866512834499257,0.9290095005175315,0.053138388536075845,0.9821478890536074,0.05410426385712616,0.07739257250523385,0.004443370507551019,0.08183594301278486,0.05429607509816134,0.05429607509816134
66.25,0.9990115514640181,9.007173559778753e-4,8.773118000392041e-5,0.005915166006552583,0.9912015260118089,0.002883307981638465,0.9284122396080808,0.05350250364514862,0.9819147432532295,0.05448793188285052,0.07734263615366502,0.004473770996724566,0.08181640715038958,0.05468060933672108,0.05468060933672108
66.33333333333333,0.9990062937927582,9.052378060167181e-4,8.846840122518592e-5,0.005880797601819345,0.9912190012977831,0.0029002011003976015,0.9278110280798797,0.053868000276240974,0.9816790283561206,0.05487333305514951,0.07729236964120201,0.0045042864721426,0.0817966561133446,0.055066877867245165,0.055066877867245165
66.41666666666666,0.9990010073822403,9.097807934763456e-4,8.921182428347185e-5,0.005846627924513222,0.9912361793148948,0.0029171927605919925,0.9272058433089686,0.05423487505518143,0.98144071836415,0.05526046967521306,0.0772417710816795,0.00453491664409757,0.08177668772577706,0.055454882928305575,0.055454882928305575
66.5,0.9989956920684209,9.14346430158173e-4,8.996150142095794e-5,0.005812655832370176,0.9912530606322982,0.002934283535331477,0.9265966626513394,0.05460312440316027,0.9811997870544997,0.05564934391911705,0.07719083858727212,0.004565661205773781,0.0817564997930459,0.05584462663312465,0.05584462663312465
66.58333333333333,0.9989903476862682,9.189348284112776e-4,9.071748532057735e-5,0.005778880189612678,0.991269645809348,0.00295147400103921,0.9259834634431916,0.054972744535410484,0.9809562079786021,0.056039957837352945,0.07713957026851687,0.004596519833136894,0.08173609010165377,0.05623611096909922,0.05623611096909922
66.66666666666666,0.9989849740697553,9.235461011350139e-4,9.147982910974218e-5,0.005745299866913766,0.9912859353956157,0.0029687647374705946,0.9253662230012131,0.05534373145987497,0.980709954461088,0.05643231335434647,0.07708796423433742,0.004627492184822321,0.08171545641915974,0.05662933779731441,0.05662933779731441
