age,trans,hazard
59.916666666666664,ud,0.0223056188325989
60,hu,0.0074652228185780175
60,hd,5.553936961115027e-4
60,uh,0.1104804533240607
60,ud,0.022436115186780552
60.08333333333333,hu,0.007502642403676216
60.08333333333333,hd,5.6004131509562e-4
60.08333333333333,uh,0.10983786006550852
60.08333333333333,ud,0.022567374994268852
60.166666666666664,hu,0.007540249555225269
60.166666666666664,hd,5.647278260627991e-4
60.166666666666664,uh,0.1091990043558485
60.166666666666664,ud,0.02269940272155605
60.25,hu,0.007578045213405925
60.25,hd,5.694535544670735e-4
60.25,uh,0.10856386445617901
60.25,ud,0.022832202861265024
60.33333333333333,hu,0.007616030323111605
60.33333333333333,hd,5.742188284859254e-4
60.33333333333333,uh,0.1079324187540394
60.33333333333333,ud,0.022965779932302224
60.416666666666664,hu,0.007654205833972033
60.416666666666664,hd,5.790239790430773e-4
60.416666666666664,uh,0.10730464576267458
60.416666666666664,ud,0.023100138480011467
60.5,hu,0.0076925727003769725
60.5,hd,5.838693398314717e-4
60.5,uh,0.10668052412030427
60.5,ud,0.023235283076328484
60.58333333333333,hu,0.0077311318815000635
60.58333333333333,hd,5.887552473364427e-4
60.58333333333333,uh,0.10606003258939568
60.58333333333333,ud,0.02337121831993661
60.666666666666664,hu,0.00776988434132287
60.666666666666664,hd,5.936820408590874e-4
60.666666666666664,uh,0.10544315005594093
60.666666666666664,ud,0.023507948836423244
60.75,hu,0.007808831048658883
60.75,hd,5.986500625398242e-4
60.75,uh,0.10482985552873875
60.75,ud,0.02364547927843721
60.83333333333333,hu,0.007847972977177823
60.83333333333333,hd,6.036596573821549e-4
60.83333333333333,uh,0.10422012813868017
60.83333333333333,ud,0.023783814325847065
60.916666666666664,hu,0.007887311105429942
60.916666666666664,hd,6.087111732766242e-4
60.916666666666664,uh,0.10361394713803813
60.916666666666664,ud,0.023922958685900438
61,hu,0.007926846416870494
61,hd,6.138049610249764e-4
61,uh,0.10301129189976174
61,ud,0.024062917093384123
61.08333333333333,hu,0.007966579899884326
61.08333333333333,hd,6.189413743645192e-4
61.08333333333333,uh,0.10241214191677447
61.08333333333333,ud,0.024203694310785177
61.166666666666664,hu,0.00800651254781058
61.166666666666664,hd,6.241207699926881e-4
61.166666666666664,uh,0.10181647680127588
61.166666666666664,ud,0.024345295128453088
61.25,hu,0.008046645358967545
61.25,hd,6.293435075918162e-4
61.25,uh,0.10122427628404836
61.25,ud,0.024487724364762663
61.33333333333333,hu,0.008086979336677564
61.33333333333333,hd,6.346099498541129e-4
61.33333333333333,uh,0.10063552021376718
61.33333333333333,ud,0.02463098686627805
61.416666666666664,hu,0.008127515489292211
61.416666666666664,hd,6.399204625068527e-4
61.416666666666664,uh,0.1000501885563148
61.416666666666664,ud,0.024775087507917633
61.5,hu,0.008168254830217393
61.5,hd,6.452754143377701e-4
61.5,uh,0.09946826139409916
61.5,ud,0.024920031193119935
61.58333333333333,hu,0.008209198377938761
61.58333333333333,hd,6.506751772206717e-4
61.58333333333333,uh,0.09888971892537597
61.58333333333333,ud,0.025065822854010447
61.666666666666664,hu,0.008250347156047139
61.666666666666664,hd,6.561201261412616e-4
61.666666666666664,uh,0.09831454146357484
61.666666666666664,ud,0.025212467451569475
61.75,hu,0.008291702193264125
61.75,hd,6.616106392231812e-4
61.75,uh,0.09774270943662942
61.75,ud,0.025359969975800953
61.83333333333333,hu,0.008333264523467802
61.83333333333333,hd,6.671470977542667e-4
61.83333333333333,uh,0.09717420338631139
61.83333333333333,ud,0.02550833544590222
61.916666666666664,hu,0.00837503518571859
61.916666666666664,hd,6.727298862130312e-4
61.916666666666664,uh,0.09660900396756834
61.916666666666664,ud,0.025657568910434848
62,hu,0.00841701522428523
